Timestamp,1- ¿Como describiria el nivel tecnologico con el que opera en su lugar de trabajo?,2- ¿Cuanto tiempo estima que usted o su equipo pierden a la semana realizando tareas repetitivas o que puedan ser automatizada?,"3 - ¿Como se almacena actualmente la información importante en su lugar de trabajo (inventario, datos de cliente, ventas diarias)?","4 - ¿Cree que su negocio está perdiendo dinero, clientes o oportunidades de crecimiento debido a falta de organización o lentitud en procesos?",5- ¿Que tan dispuesto estaria a implementar un sistema o programa a la medida que automatice el trabajo pesado para su negocio?,6- ¿Cual considera que son sus principales frenos para automatizar o modernizar los procesos de su empresa?,"7- ¿Estaría dispuesto a contar con un equipo tecnológico externo que conozca su negocio y se encargue continuamente del soporte, mantenimiento y mejora de sus sistemas?","8- ¿Qué tan dispuesto(a) estaría a aprender y utilizar nuevas tecnologías que puedan ayudarle a ahorrar tiempo, reducir costos y mejorar la gestión de su negocio?",9- ¿Qué sería lo más importante para usted al momento de decidir implementar una nueva herramienta tecnológica en su negocio?,"10- Si pudiera mejorar o automatizar un solo proceso de su negocio hoy, ¿cuál elegiría y qué problema le está causando actualmente?",score_madurez_1_4,horas_estimadas_semana,score_dolor_1_5,score_disposicion_1_4,score_equipo_externo_1_4,score_aprendizaje_1_4,indice_oportunidad_0_100,nivel_oportunidad,segmento_comercial
2026/08/14 1:01:14 p.m. CST,Medio,"No se pierde el tiempo, todo está perfectamente optimizado",En un software especializado en la nube,2,Indiferente,El costo del servicio,Para nada,Indispuesto,Precio accesible,Mejoraría el seguimiento de clientes porque no tiene responsables claros para tomar decisiones con datos.,3,0,2,2,1,1,15.28,Baja,Sensible al precio
2026/08/14 1:01:14 p.m. CST,Alto,"No se pierde el tiempo, todo está perfectamente optimizado",En un software especializado en la nube,2,Indiferente,El costo del servicio,Inseguro,Dispuesto,Precio accesible,Mejoraría las órdenes de trabajo porque quita tiempo al equipo para evitar tareas repetidas.,4,0,2,2,2,3,26.39,Baja,Sensible al precio
2026/08/14 1:01:14 p.m. CST,Alto,"No se pierde el tiempo, todo está perfectamente optimizado",En un software especializado en la nube,3,Indispuesto,No lo considero necesario,Inseguro,Indispuesto,Precio accesible,Mejoraría los contratos porque no deja ver el estado real para reducir errores.,4,0,3,1,2,1,13.89,Baja,Baja prioridad
2026/08/14 1:01:15 p.m. CST,Alto,"No se pierde el tiempo, todo está perfectamente optimizado",En archivos de excel u otro programa de hojas de calculo,2,Muy Dispuesto,falta de tiempo para implementar o aprender una nueva herramienta,Inseguro,Dispuesto,Facilidad de uso,Mejoraría los turnos del equipo porque hace difícil encontrar datos para evitar tareas repetidas.,4,0,2,4,2,3,37.5,Baja,Interes medio / diagnostico
2026/08/14 1:01:15 p.m. CST,Medio,Mas de 10 horas a la semana,En archivos de excel u otro programa de hojas de calculo,1,Indiferente,No lo considero necesario,Para nada,Indiferente,Facilidad de uso,Mejoraría los pedidos porque hace difícil encontrar datos para responder más rápido.,3,12.5,1,2,1,2,33.33,Baja,Baja prioridad
2026/08/14 1:01:15 p.m. CST,Bajo,"No se pierde el tiempo, todo está perfectamente optimizado",En un software especializado en la nube,1,Muy Dispuesto,El costo del servicio,Interesado,Indiferente,Automatice mi negocio;Facilidad de uso,Mejoraría las solicitudes internas porque limita el crecimiento para ahorrar tiempo.,2,0,1,4,3,2,44.44,Media,Sensible al precio
2026/08/14 1:01:16 p.m. CST,Medio,Mas de 10 horas a la semana,En un software especializado en la nube,3,Indispuesto,El costo del servicio,Para nada,Dispuesto,Precio accesible;Aumente mis ingresos,Mejoraría las compras porque provoca errores para tener información centralizada.,3,12.5,3,1,1,3,41.67,Media,Baja prioridad
2026/08/14 1:01:17 p.m. CST,Bajo,Mas de 10 horas a la semana,En un software especializado en la nube,2,Muy Dispuesto,No lo considero necesario,Interesado,Indispuesto,Aumente mis ingresos,Mejoraría la agenda de citas porque se actualiza tarde para tener información centralizada.,2,12.5,2,4,3,1,59.72,Media,Baja prioridad
2026/08/14 1:01:17 p.m. CST,Alto,Menos de 5 horas a la semana,En un software especializado en la nube,2,Muy Dispuesto,No lo considero necesario,Inseguro,Dispuesto,Automatice mi negocio;Precio accesible;Aumente mis ingresos;Facilidad de uso,Mejoraría las ventas diarias porque quita tiempo al equipo para mejorar el servicio.,4,2.5,2,4,2,3,40.83,Media,Baja prioridad
2026/08/14 1:01:18 p.m. CST,Bajo,"No se pierde el tiempo, todo está perfectamente optimizado",En un software especializado en la nube,3,Indispuesto,El costo del servicio,Inseguro,Dispuesto,Precio accesible;Aumente mis ingresos;Facilidad de uso,Mejoraría los turnos del equipo porque no deja ver el estado real para reducir errores.,2,0,3,1,2,3,36.11,Baja,Interes medio / diagnostico
2026/08/14 1:01:18 p.m. CST,Medio,Menos de 5 horas a la semana,En archivos de excel u otro programa de hojas de calculo,1,Indiferente,falta de tiempo para implementar o aprender una nueva herramienta,Para nada,Dispuesto,Automatice mi negocio;Precio accesible;Facilidad de uso,Mejoraría los pagos pendientes porque requiere mucho trabajo manual para aumentar la productividad.,3,2.5,1,2,1,3,25.56,Baja,Interes medio / diagnostico
2026/08/14 1:01:18 p.m. CST,Bajo,Mas de 10 horas a la semana,En archivos de excel u otro programa de hojas de calculo,5,Indispuesto,No lo considero necesario,Interesado,Dispuesto,Automatice mi negocio;Precio accesible;Aumente mis ingresos;Facilidad de uso,Mejoraría la atención de consultas porque no deja ver el estado real para aumentar la productividad.,2,12.5,5,1,3,3,66.67,Alta,Baja prioridad
2026/08/14 1:01:18 p.m. CST,Alto,Mas de 10 horas a la semana,En archivos de excel u otro programa de hojas de calculo,1,Indispuesto,No lo considero necesario,Interesado,Indispuesto,Automatice mi negocio;Precio accesible;Aumente mis ingresos;Facilidad de uso,Mejoraría las órdenes de trabajo porque no deja ver el estado real para ordenar el trabajo.,4,12.5,1,1,3,1,27.78,Baja,Baja prioridad
2026/08/14 1:01:18 p.m. CST,Alto,Mas de 10 horas a la semana,En un software especializado en la nube,3,Indispuesto,El costo del servicio,Interesado,Indiferente,Aumente mis ingresos,Mejoraría las facturas porque se maneja de forma dispersa para tener información centralizada.,4,12.5,3,1,3,2,41.67,Media,Interes medio / diagnostico
2026/08/14 1:01:18 p.m. CST,Alto,Menos de 5 horas a la semana,En un software especializado en la nube,2,Muy Dispuesto,falta de tiempo para implementar o aprender una nueva herramienta,Inseguro,Indispuesto,Facilidad de uso,Mejoraría las tareas recurrentes porque requiere revisar varios archivos para responder más rápido.,4,2.5,2,4,2,1,29.72,Baja,Interes medio / diagnostico
2026/08/14 1:01:19 p.m. CST,Medio,"No se pierde el tiempo, todo está perfectamente optimizado",En archivos de excel u otro programa de hojas de calculo,1,Indispuesto,falta de tiempo para implementar o aprender una nueva herramienta,Inseguro,Indiferente,Aumente mis ingresos,Mejoraría la atención de consultas porque dificulta dar seguimiento para mejorar el servicio.,3,0,1,1,2,2,16.67,Baja,Interes medio / diagnostico
2026/08/14 1:01:19 p.m. CST,Alto,Mas de 10 horas a la semana,En archivos de excel u otro programa de hojas de calculo,3,Indiferente,falta de tiempo para implementar o aprender una nueva herramienta,Interesado,Indispuesto,Automatice mi negocio;Aumente mis ingresos,Mejoraría los reportes porque se actualiza tarde para aumentar la productividad.,4,12.5,3,2,3,1,41.67,Media,Interes medio / diagnostico
2026/08/14 1:01:20 p.m. CST,Medio,Mas de 10 horas a la semana,En un software especializado en la nube,2,Indispuesto,El costo del servicio,Interesado,Indispuesto,Automatice mi negocio;Aumente mis ingresos;Facilidad de uso,Mejoraría los reportes porque hace difícil encontrar datos para ahorrar tiempo.,3,12.5,2,1,3,1,37.5,Baja,Interes medio / diagnostico
2026/08/14 1:01:20 p.m. CST,Medio,"No se pierde el tiempo, todo está perfectamente optimizado",En un software especializado en la nube,1,Muy Dispuesto,El costo del servicio,Inseguro,Indispuesto,Automatice mi negocio;Precio accesible;Aumente mis ingresos,Mejoraría los reportes porque genera duplicados para tomar decisiones con datos.,3,0,1,4,2,1,27.78,Baja,Sensible al precio
2026/08/14 1:01:20 p.m. CST,Medio,Mas de 10 horas a la semana,En archivos de excel u otro programa de hojas de calculo,2,Indiferente,No lo considero necesario,Inseguro,Dispuesto,Precio accesible;Aumente mis ingresos;Facilidad de uso,Mejoraría las compras porque requiere mucho trabajo manual para mejorar el servicio.,3,12.5,2,2,2,3,48.61,Media,Baja prioridad
2026/08/14 1:09:13 p.m. CST,Bajo,Entre 5 y 10 horas a la semana,"En libretas, folders o agendas físicas",5,Dispuesto,Desconocimiento sobre que opciones existen,Inseguro,Indispuesto,Precio accesible,Mejoraría las entregas porque quita tiempo al equipo para mejorar el servicio.,2,7.5,5,3,2,1,54.44,Media,Interes medio / diagnostico
2026/08/14 1:09:13 p.m. CST,Medio,Menos de 5 horas a la semana,En archivos de excel u otro programa de hojas de calculo,4,Dispuesto,falta de tiempo para implementar o aprender una nueva herramienta,Para nada,Muy Dispuesto,Automatice mi negocio;Precio accesible,Mejoraría las facturas porque requiere revisar varios archivos para responder más rápido.,3,2.5,4,3,1,4,49.17,Media,Interes medio / diagnostico
2026/08/14 1:09:13 p.m. CST,Medio,Menos de 5 horas a la semana,"En libretas, folders o agendas físicas",4,Indiferente,falta de tiempo para implementar o aprender una nueva herramienta,Interesado,Indispuesto,Automatice mi negocio;Facilidad de uso,Mejoraría las tareas recurrentes porque produce retrasos para evitar tareas repetidas.,3,2.5,4,2,3,1,38.06,Baja,Interes medio / diagnostico
2026/08/14 1:09:14 p.m. CST,Bajo,Entre 5 y 10 horas a la semana,En archivos de excel u otro programa de hojas de calculo,4,Dispuesto,El costo del servicio,Definitivamente,Muy Dispuesto,Precio accesible,Mejoraría las solicitudes internas porque se pierde información para ordenar el trabajo.,2,7.5,4,3,4,4,78.06,Muy alta,Listo para vender
2026/08/14 1:09:17 p.m. CST,Alto,Entre 5 y 10 horas a la semana,"En libretas, folders o agendas físicas",2,Muy Dispuesto,No lo considero necesario,Definitivamente,Muy Dispuesto,Automatice mi negocio;Precio accesible,Mejoraría los indicadores porque provoca errores para mejorar el servicio.,4,7.5,2,4,4,4,64.17,Alta,Baja prioridad
2026/08/14 1:09:17 p.m. CST,Muy Bajo,"No se pierde el tiempo, todo está perfectamente optimizado",En archivos de excel u otro programa de hojas de calculo,1,Dispuesto,falta de tiempo para implementar o aprender una nueva herramienta,Inseguro,Indiferente,Precio accesible;Facilidad de uso,Mejoraría los pedidos porque no tiene alertas para tener información centralizada.,1,0,1,3,2,2,38.89,Baja,Interes medio / diagnostico
2026/08/14 1:09:18 p.m. CST,Muy Bajo,Entre 5 y 10 horas a la semana,"En libretas, folders o agendas físicas",4,Indispuesto,El costo del servicio,Interesado,Muy Dispuesto,Automatice mi negocio;Precio accesible;Aumente mis ingresos,Mejoraría las compras porque depende de hojas de cálculo para responder más rápido.,1,7.5,4,1,3,4,66.94,Alta,Interes medio / diagnostico
2026/08/14 1:09:18 p.m. CST,Alto,Entre 5 y 10 horas a la semana,En un software especializado en la nube,4,Dispuesto,El costo del servicio,Definitivamente,Muy Dispuesto,Precio accesible,Mejoraría las tareas recurrentes porque impide medir resultados para ahorrar tiempo.,4,7.5,4,3,4,4,66.94,Alta,Listo para vender
2026/08/14 1:09:21 p.m. CST,Alto,Entre 5 y 10 horas a la semana,En un software especializado en la nube,4,Dispuesto,falta de tiempo para implementar o aprender una nueva herramienta,Inseguro,Indispuesto,Automatice mi negocio;Precio accesible;Aumente mis ingresos,Mejoraría el archivo de documentos porque quita tiempo al equipo para responder más rápido.,4,7.5,4,3,2,1,39.17,Baja,Interes medio / diagnostico
2026/08/14 1:09:22 p.m. CST,Muy Bajo,Mas de 10 horas a la semana,"En libretas, folders o agendas físicas",3,Muy Dispuesto,Desconocimiento sobre que opciones existen,Inseguro,Muy Dispuesto,Automatice mi negocio;Precio accesible;Facilidad de uso,Mejoraría las ventas diarias porque causa olvidos para responder más rápido.,1,12.5,3,4,2,4,80.56,Muy alta,Educar y nutrir
2026/08/14 1:09:22 p.m. CST,Muy Bajo,"No se pierde el tiempo, todo está perfectamente optimizado",En un software especializado en la nube,4,Dispuesto,El costo del servicio,Inseguro,Muy Dispuesto,Automatice mi negocio;Precio accesible;Aumente mis ingresos;Facilidad de uso,Mejoraría las facturas porque causa olvidos para controlar mejor los costos.,1,0,4,3,2,4,62.5,Alta,Sensible al precio
2026/08/14 1:09:22 p.m. CST,Alto,Entre 5 y 10 horas a la semana,En un software especializado en la nube,4,Dispuesto,El costo del servicio,Definitivamente,Indiferente,Automatice mi negocio;Facilidad de uso,Mejoraría los pagos pendientes porque provoca errores para evitar tareas repetidas.,4,7.5,4,3,4,2,55.83,Media,Sensible al precio
2026/08/14 1:09:25 p.m. CST,Medio,Entre 5 y 10 horas a la semana,"En libretas, folders o agendas físicas",3,Dispuesto,falta de tiempo para implementar o aprender una nueva herramienta,Definitivamente,Dispuesto,Automatice mi negocio;Precio accesible,Mejoraría las solicitudes internas porque requiere revisar varios archivos para reducir errores.,3,7.5,3,3,4,3,62.78,Alta,Interes medio / diagnostico
2026/08/14 1:09:26 p.m. CST,Muy Bajo,Entre 5 y 10 horas a la semana,"En libretas, folders o agendas físicas",2,Dispuesto,El costo del servicio,Para nada,Indiferente,Automatice mi negocio;Precio accesible;Facilidad de uso,Mejoraría los reportes porque hace difícil encontrar datos para ordenar el trabajo.,1,7.5,2,3,1,2,47.5,Media,Sensible al precio
2026/08/14 1:09:27 p.m. CST,Bajo,Menos de 5 horas a la semana,"En libretas, folders o agendas físicas",4,Indispuesto,No lo considero necesario,Definitivamente,Indiferente,Automatice mi negocio,Mejoraría las compras porque provoca errores para evitar tareas repetidas.,2,2.5,4,1,4,2,49.17,Media,Baja prioridad
2026/08/14 1:09:27 p.m. CST,Alto,Entre 5 y 10 horas a la semana,En archivos de excel u otro programa de hojas de calculo,2,Indiferente,Desconocimiento sobre que opciones existen,Para nada,Indiferente,Aumente mis ingresos,Mejoraría el seguimiento de garantías porque se actualiza tarde para evitar tareas repetidas.,4,7.5,2,2,1,2,25.28,Baja,Interes medio / diagnostico
2026/08/14 1:09:30 p.m. CST,Muy Bajo,Entre 5 y 10 horas a la semana,"En libretas, folders o agendas físicas",1,Dispuesto,El costo del servicio,Definitivamente,Dispuesto,Automatice mi negocio;Precio accesible;Aumente mis ingresos,Mejoraría el registro de proveedores porque no deja ver el estado real para tomar decisiones con datos.,1,7.5,1,3,4,3,65.56,Alta,Sensible al precio
2026/08/14 1:09:30 p.m. CST,Muy Bajo,Entre 5 y 10 horas a la semana,En un software especializado en la nube,3,Dispuesto,El costo del servicio,Definitivamente,Muy Dispuesto,Automatice mi negocio;Precio accesible;Aumente mis ingresos;Facilidad de uso,Mejoraría las ventas diarias porque hace difícil encontrar datos para tener información centralizada.,1,7.5,3,3,4,4,79.44,Muy alta,Sensible al precio
2026/08/14 1:09:31 p.m. CST,Bajo,Menos de 5 horas a la semana,"En libretas, folders o agendas físicas",4,Indiferente,Desconocimiento sobre que opciones existen,Definitivamente,Dispuesto,Aumente mis ingresos,Mejoraría el seguimiento de clientes porque genera duplicados para aumentar la productividad.,2,2.5,4,2,4,3,60.28,Alta,Educar y nutrir
2026/08/14 1:09:31 p.m. CST,Alto,Menos de 5 horas a la semana,"En libretas, folders o agendas físicas",5,Dispuesto,El costo del servicio,Para nada,Indiferente,Automatice mi negocio;Precio accesible;Facilidad de uso,Mejoraría los turnos del equipo porque se pierde información para ordenar el trabajo.,4,2.5,5,3,1,2,36.67,Baja,Sensible al precio
2026/08/14 1:17:21 p.m. CST,Alto,"No se pierde el tiempo, todo está perfectamente optimizado",En un software especializado en la nube,5,Indispuesto,falta de tiempo para implementar o aprender una nueva herramienta,Definitivamente,Indispuesto,Aumente mis ingresos,Mejoraría el seguimiento de garantías porque depende de hojas de cálculo para ahorrar tiempo.,4,0,5,1,4,1,33.33,Baja,Interes medio / diagnostico
2026/08/14 1:17:21 p.m. CST,Alto,Entre 5 y 10 horas a la semana,"En libretas, folders o agendas físicas",1,Dispuesto,Desconocimiento sobre que opciones existen,Interesado,Dispuesto,Precio accesible,Mejoraría las facturas porque complica la coordinación para responder más rápido.,4,7.5,1,3,3,3,43.33,Media,Educar y nutrir
2026/08/14 1:17:21 p.m. CST,Muy Bajo,Entre 5 y 10 horas a la semana,En archivos de excel u otro programa de hojas de calculo,3,Muy Dispuesto,Desconocimiento sobre que opciones existen,Inseguro,Indispuesto,Precio accesible,Mejoraría los turnos del equipo porque no tiene alertas para tomar decisiones con datos.,1,7.5,3,4,2,1,57.22,Media,Interes medio / diagnostico
2026/08/14 1:17:25 p.m. CST,Bajo,"No se pierde el tiempo, todo está perfectamente optimizado",En un software especializado en la nube,4,Dispuesto,El costo del servicio,Inseguro,Indispuesto,Aumente mis ingresos,Mejoraría el control de gastos porque depende de hojas de cálculo para mejorar el servicio.,2,0,4,3,2,1,40.28,Media,Sensible al precio
2026/08/14 1:17:25 p.m. CST,Muy Bajo,Mas de 10 horas a la semana,En un software especializado en la nube,5,Dispuesto,falta de tiempo para implementar o aprender una nueva herramienta,Para nada,Dispuesto,Facilidad de uso,Mejoraría la agenda de citas porque provoca errores para controlar mejor los costos.,1,12.5,5,3,1,3,72.22,Alta,Interes medio / diagnostico
2026/08/14 1:17:25 p.m. CST,Muy Bajo,Menos de 5 horas a la semana,En un software especializado en la nube,4,Indispuesto,falta de tiempo para implementar o aprender una nueva herramienta,Para nada,Muy Dispuesto,Facilidad de uso,Mejoraría los pedidos porque limita el crecimiento para controlar mejor los costos.,1,2.5,4,1,1,4,49.17,Media,Baja prioridad
2026/08/14 1:17:29 p.m. CST,Alto,Mas de 10 horas a la semana,En archivos de excel u otro programa de hojas de calculo,4,Indiferente,falta de tiempo para implementar o aprender una nueva herramienta,Interesado,Indiferente,Facilidad de uso,Mejoraría el registro de proveedores porque causa olvidos para aumentar la productividad.,4,12.5,4,2,3,2,51.39,Media,Interes medio / diagnostico
2026/08/14 1:17:29 p.m. CST,Alto,Menos de 5 horas a la semana,En un software especializado en la nube,2,Dispuesto,El costo del servicio,Inseguro,Indiferente,Precio accesible,Mejoraría las ventas diarias porque limita el crecimiento para tomar decisiones con datos.,4,2.5,2,3,2,2,29.72,Baja,Sensible al precio
2026/08/14 1:17:29 p.m. CST,Muy Bajo,Menos de 5 horas a la semana,En archivos de excel u otro programa de hojas de calculo,1,Indiferente,Desconocimiento sobre que opciones existen,Inseguro,Indiferente,Precio accesible,Mejoraría las cotizaciones porque no tiene responsables claros para reducir errores.,1,2.5,1,2,2,2,36.67,Baja,Interes medio / diagnostico
2026/08/14 1:17:33 p.m. CST,Alto,Entre 5 y 10 horas a la semana,En un software especializado en la nube,2,Indiferente,falta de tiempo para implementar o aprender una nueva herramienta,Definitivamente,Muy Dispuesto,Precio accesible,Mejoraría la comunicación con clientes porque retrasa las decisiones para mejorar el servicio.,4,7.5,2,2,4,4,53.06,Media,Interes medio / diagnostico
2026/08/14 1:17:33 p.m. CST,Muy Bajo,Entre 5 y 10 horas a la semana,En un software especializado en la nube,1,Indispuesto,El costo del servicio,Para nada,Indispuesto,Automatice mi negocio,Mejoraría la planificación semanal porque causa olvidos para tomar decisiones con datos.,1,7.5,1,1,1,1,26.67,Baja,Baja prioridad
2026/08/14 1:17:33 p.m. CST,Muy Bajo,"No se pierde el tiempo, todo está perfectamente optimizado","En libretas, folders o agendas físicas",3,Dispuesto,Desconocimiento sobre que opciones existen,Interesado,Dispuesto,Automatice mi negocio,Mejoraría el archivo de documentos porque quita tiempo al equipo para responder más rápido.,1,0,3,3,3,3,58.33,Media,Educar y nutrir
2026/08/14 1:17:37 p.m. CST,Bajo,Entre 5 y 10 horas a la semana,"En libretas, folders o agendas físicas",3,Indispuesto,Desconocimiento sobre que opciones existen,Interesado,Muy Dispuesto,Facilidad de uso,Mejoraría la comunicación con clientes porque se pierde información para evitar tareas repetidas.,2,7.5,3,1,3,4,57.22,Media,Interes medio / diagnostico
2026/08/14 1:17:37 p.m. CST,Medio,Menos de 5 horas a la semana,En archivos de excel u otro programa de hojas de calculo,1,Indispuesto,El costo del servicio,Para nada,Indiferente,Precio accesible,Mejoraría los pagos pendientes porque se actualiza tarde para ahorrar tiempo.,3,2.5,1,1,1,2,14.44,Baja,Baja prioridad
2026/08/14 1:17:38 p.m. CST,Muy Bajo,Entre 5 y 10 horas a la semana,En un software especializado en la nube,1,Muy Dispuesto,El costo del servicio,Interesado,Muy Dispuesto,Automatice mi negocio,Mejoraría las ventas diarias porque depende de hojas de cálculo para aumentar la productividad.,1,7.5,1,4,3,4,71.11,Alta,Sensible al precio
2026/08/14 1:17:41 p.m. CST,Alto,Menos de 5 horas a la semana,En archivos de excel u otro programa de hojas de calculo,1,Muy Dispuesto,Desconocimiento sobre que opciones existen,Inseguro,Indiferente,Automatice mi negocio,Mejoraría las solicitudes internas porque causa olvidos para controlar mejor los costos.,4,2.5,1,4,2,2,31.11,Baja,Interes medio / diagnostico
2026/08/14 1:17:41 p.m. CST,Medio,Menos de 5 horas a la semana,En un software especializado en la nube,3,Indispuesto,Desconocimiento sobre que opciones existen,Definitivamente,Indispuesto,Facilidad de uso,Mejoraría la agenda de citas porque hace difícil encontrar datos para ordenar el trabajo.,3,2.5,3,1,4,1,33.89,Baja,Interes medio / diagnostico
2026/08/14 1:17:42 p.m. CST,Medio,Menos de 5 horas a la semana,"En libretas, folders o agendas físicas",4,Dispuesto,Desconocimiento sobre que opciones existen,Interesado,Dispuesto,Facilidad de uso,Mejoraría la comunicación con clientes porque hace difícil encontrar datos para controlar mejor los costos.,3,2.5,4,3,3,3,54.72,Media,Listo para vender
2026/08/14 1:17:45 p.m. CST,Medio,Mas de 10 horas a la semana,En un software especializado en la nube,4,Muy Dispuesto,El costo del servicio,Para nada,Indispuesto,Aumente mis ingresos,Mejoraría el control de caja porque depende de hojas de cálculo para mejorar el servicio.,3,12.5,4,4,1,1,51.39,Media,Sensible al precio
2026/08/14 1:17:45 p.m. CST,Alto,Menos de 5 horas a la semana,En archivos de excel u otro programa de hojas de calculo,3,Indispuesto,El costo del servicio,Definitivamente,Indiferente,Precio accesible,Mejoraría el registro de proveedores porque causa olvidos para ahorrar tiempo.,4,2.5,3,1,4,2,33.89,Baja,Interes medio / diagnostico
2026/08/14 1:17:47 p.m. CST,Bajo,"No se pierde el tiempo, todo está perfectamente optimizado",En archivos de excel u otro programa de hojas de calculo,1,Dispuesto,El costo del servicio,Para nada,Dispuesto,Aumente mis ingresos,Mejoraría la planificación semanal porque no tiene responsables claros para aumentar la productividad.,2,0,1,3,1,3,33.33,Baja,Sensible al precio
2026/08/14 1:17:49 p.m. CST,Bajo,Entre 5 y 10 horas a la semana,En un software especializado en la nube,3,Indispuesto,Desconocimiento sobre que opciones existen,Para nada,Indiferente,Aumente mis ingresos,Mejoraría el control de caja porque quita tiempo al equipo para evitar tareas repetidas.,2,7.5,3,1,1,2,35.0,Baja,Baja prioridad
2026/08/14 1:17:49 p.m. CST,Alto,Menos de 5 horas a la semana,"En libretas, folders o agendas físicas",4,Indiferente,falta de tiempo para implementar o aprender una nueva herramienta,Interesado,Indispuesto,Aumente mis ingresos,Mejoraría los indicadores porque depende de hojas de cálculo para mejorar el servicio.,4,2.5,4,2,3,1,32.5,Baja,Interes medio / diagnostico
2026/08/14 1:17:51 p.m. CST,Bajo,Menos de 5 horas a la semana,En archivos de excel u otro programa de hojas de calculo,4,Indiferente,falta de tiempo para implementar o aprender una nueva herramienta,Definitivamente,Muy Dispuesto,Aumente mis ingresos,Mejoraría la comunicación con clientes porque no tiene responsables claros para responder más rápido.,2,2.5,4,2,4,4,65.83,Alta,Interes medio / diagnostico
2026/08/14 1:17:53 p.m. CST,Alto,Entre 5 y 10 horas a la semana,En archivos de excel u otro programa de hojas de calculo,4,Dispuesto,Desconocimiento sobre que opciones existen,Inseguro,Indispuesto,Automatice mi negocio,Mejoraría el seguimiento de clientes porque no tiene responsables claros para ordenar el trabajo.,4,7.5,4,3,2,1,39.17,Baja,Interes medio / diagnostico
2026/08/14 1:17:54 p.m. CST,Bajo,Menos de 5 horas a la semana,"En libretas, folders o agendas físicas",5,Muy Dispuesto,falta de tiempo para implementar o aprender una nueva herramienta,Definitivamente,Dispuesto,Automatice mi negocio,Mejoraría la atención de consultas porque dificulta dar seguimiento para controlar mejor los costos.,2,2.5,5,4,4,3,75.56,Muy alta,Listo para vender
2026/08/14 1:17:55 p.m. CST,Medio,Mas de 10 horas a la semana,En archivos de excel u otro programa de hojas de calculo,4,Dispuesto,falta de tiempo para implementar o aprender una nueva herramienta,Para nada,Muy Dispuesto,Facilidad de uso,Mejoraría la agenda de citas porque no tiene responsables claros para ordenar el trabajo.,3,12.5,4,3,1,4,62.5,Alta,Interes medio / diagnostico
2026/08/14 1:17:57 p.m. CST,Medio,Mas de 10 horas a la semana,En archivos de excel u otro programa de hojas de calculo,2,Indiferente,El costo del servicio,Definitivamente,Muy Dispuesto,Aumente mis ingresos,Mejoraría las compras porque dificulta dar seguimiento para tener información centralizada.,3,12.5,2,2,4,4,65.28,Alta,Sensible al precio
2026/08/14 1:17:58 p.m. CST,Bajo,Entre 5 y 10 horas a la semana,En un software especializado en la nube,2,Dispuesto,El costo del servicio,Definitivamente,Dispuesto,Aumente mis ingresos,Mejoraría el archivo de documentos porque impide medir resultados para ahorrar tiempo.,2,7.5,2,3,4,3,64.17,Alta,Sensible al precio
2026/08/14 1:17:59 p.m. CST,Bajo,"No se pierde el tiempo, todo está perfectamente optimizado","En libretas, folders o agendas físicas",4,Indispuesto,falta de tiempo para implementar o aprender una nueva herramienta,Para nada,Dispuesto,Automatice mi negocio,Mejoraría las compras porque causa olvidos para tener información centralizada.,2,0,4,1,1,3,34.72,Baja,Baja prioridad
2026/08/14 1:18:01 p.m. CST,Alto,"No se pierde el tiempo, todo está perfectamente optimizado","En libretas, folders o agendas físicas",3,Indispuesto,El costo del servicio,Interesado,Dispuesto,Facilidad de uso,Mejoraría las facturas porque se actualiza tarde para evitar tareas repetidas.,4,0,3,1,3,3,30.56,Baja,Interes medio / diagnostico
2026/08/14 1:18:02 p.m. CST,Alto,Menos de 5 horas a la semana,"En libretas, folders o agendas físicas",1,Indiferente,Desconocimiento sobre que opciones existen,Definitivamente,Indispuesto,Aumente mis ingresos,Mejoraría los pagos pendientes porque no tiene responsables claros para mejorar el servicio.,4,2.5,1,2,4,1,25.56,Baja,Interes medio / diagnostico
2026/08/14 1:18:03 p.m. CST,Medio,Entre 5 y 10 horas a la semana,En archivos de excel u otro programa de hojas de calculo,1,Indispuesto,El costo del servicio,Definitivamente,Dispuesto,Precio accesible,Mejoraría las tareas recurrentes porque produce retrasos para evitar tareas repetidas.,3,7.5,1,1,4,3,43.33,Media,Interes medio / diagnostico
2026/08/14 1:18:05 p.m. CST,Medio,Entre 5 y 10 horas a la semana,En un software especializado en la nube,3,Indiferente,El costo del servicio,Interesado,Indiferente,Facilidad de uso,Mejoraría la agenda de citas porque limita el crecimiento para tener información centralizada.,3,7.5,3,2,3,2,46.11,Media,Sensible al precio
2026/08/14 1:23:55 p.m. CST,Medio,Mas de 10 horas a la semana,"En libretas, folders o agendas físicas",5,Muy Dispuesto,Desconocimiento sobre que opciones existen,Interesado,Muy Dispuesto,Facilidad de uso,Mejoraría los indicadores porque no deja ver el estado real para controlar mejor los costos.,3,12.5,5,4,3,4,83.33,Muy alta,Listo para vender
2026/08/14 1:23:55 p.m. CST,Bajo,Menos de 5 horas a la semana,En archivos de excel u otro programa de hojas de calculo;En un software especializado en la nube,5,Muy Dispuesto,El costo del servicio,Interesado,Dispuesto,Facilidad de uso,Mejoraría los turnos del equipo porque causa olvidos para ordenar el trabajo.,2,2.5,5,4,3,3,70.0,Alta,Listo para vender
